4.081722616172071	4.346482723298517	4.527778078929721	4.284209719299127	4.394473873233439
3.7751097860324	4.105512407641234	4.2335515505835675	3.9977657296455273	4.133083608215053
3.9947692884521224	4.279737200435978	4.403758699577692	4.2005571156878805	4.3197488757354074
3.6632290334717372	3.921704256106257	4.061971193435191	3.8580145846590033	3.953548912008591
3.481164563371221	3.6958512244810193	3.796341637509832	3.6445384057313484	3.726682483858032
3.771910717465048	4.0304068181058765	4.202721629171347	3.9706043960283877	4.0603377713734226
3.771910717465048	4.0304068181058765	4.202721629171347	3.9706043960283877	4.0603377713734226
3.6653956962845022	3.915566230095549	4.024688797589004	3.844555231638159	3.9297943826931463
3.949254724701818	4.289276377217903	4.336223755674377	4.1706305053901245	4.290861916096548
3.949254724701818	4.289276377217903	4.336223755674377	4.1706305053901245	4.290861916096548
4.042071382426318	4.397267337052572	4.425405929885767	4.260166054363654	4.378137880513342
3.9511360230603847	4.258099122531164	4.324983710550564	4.1593933957359495	4.25720340806264
4.035096493131232	4.366664938803846	4.447536404623637	4.257953948757791	4.369306163994302
4.14296012518077	4.4668523957395285	4.517831884862924	4.356695212964949	4.468596406124979
4.938288583264568	5.300159323423254	5.355844657245316	5.179782716317724	5.306575126979279
4.691421273475244	5.019317939640256	5.091896919706693	4.913127815440303	5.033816479257255
4.676702774226236	4.966900446428274	5.067625608363997	4.883118249466362	4.985620312158761
5.001271535621807	5.333185592218887	5.439529921294102	5.228053195404745	5.352453216763309
5.639403614057573	5.877172920913483	5.951208435548369	5.820052082756278	5.883071638894362
5.420093725916624	5.6587684072294655	5.8111561568638335	5.609841246453228	5.6664751801778115
5.185143029388563	5.344293594526554	5.3846009043905845	5.313734303755155	5.3528446700609456
5.562147837359048	5.70997821879533	5.785535443572671	5.689636201996442	5.7135716291636465
5.793933657051003	5.942661989330901	6.116583782459157	5.94916786141308	5.966385629630458
6.537593692075079	6.673809778066649	6.901892703121757	6.696882676722469	6.676114238299651
6.537593692075079	6.673809778066649	6.901892703121757	6.696882676722469	6.676114238299651
6.181805734232847	6.235699412293525	6.355106310827589	6.277933622821191	6.233381495148293
