0.0009765625	0.726	58.72064667629593
0.001953125	0.62	49.80245575341707
0.00390625	0.691	47.18382997404897
0.0078125	0.564	20.991641338356544
0.015625	0.523	37.710509918268755
0.03125	0.603	70.32317393491255
0.0625	0.657	49.568841168326806
0.125	0.764	38.24085722949046
0.25	0.754	75.21732590358948
0.5	0.331	59.5912512822299
